Date,Open,High,Low,Close,Volume,Day,400_sma,200_sma,100_sma,50_sma,20_sma,9_ema,Trend,Close_9_ema_crossover,Close_9_ema_crossover_price,9_ema_20_sma_crossover,9_ema_20_sma_crossover_price,buy,sell,exit,sl,tp
2020-08-14 05:00:00,2263.0,2455.0,2250.0,2418.0,115992,Fri,,,1871.14,1868.38,2069.7,2245.4523609752223,nan,nan,nan,nan,nan,,,,2162.0,
2020-08-16 05:00:00,2475.0,2475.0,2446.0,2460.0,4638,Sun,,,1876.39,1883.42,2102.1,2288.3618887801777,nan,nan,nan,nan,nan,,,,2318.0,
2020-08-17 05:00:00,2459.0,2476.0,2394.0,2414.0,72513,Mon,,,1880.33,1897.12,2130.45,2313.4895110241423,nan,nan,nan,nan,nan,,,,2360.0,
2020-08-18 05:00:00,2415.0,2558.0,2414.0,2527.0,74779,Tue,,,1886.09,1912.54,2164.95,2356.191608819314,nan,nan,nan,nan,nan,,,,2314.0,
2020-08-19 05:00:00,2528.0,2556.0,2478.0,2527.0,63661,Wed,,,1892.78,1928.76,2202.25,2390.3532870554513,nan,nan,nan,nan,nan,,,,2427.0,
2020-08-20 05:00:00,2526.0,2543.0,2459.0,2469.0,75739,Thu,,,1898.92,1944.42,2233.6,2406.082629644361,nan,nan,nan,nan,nan,,,,2427.0,
2020-08-21 05:00:00,2470.0,2565.0,2396.0,2538.0,77232,Fri,,,1905.11,1962.26,2264.4,2432.4661037154888,nan,nan,nan,nan,nan,,,,2369.0,
2020-08-23 05:00:00,2567.0,2567.0,2502.0,2519.0,3350,Sun,,,1910.56,1982.1,2297.65,2449.772882972391,nan,nan,nan,nan,nan,,,,2438.0,
2020-08-24 05:00:00,2520.0,2647.0,2518.0,2618.0,57506,Mon,,,1917.83,2003.5,2337.0,2483.418306377913,nan,nan,nan,nan,nan,,,,2419.0,
2020-08-25 05:00:00,2619.0,2641.0,2560.0,2577.0,32013,Tue,,,1923.99,2023.08,2371.45,2502.1346451023305,nan,nan,nan,nan,nan,,,,2518.0,
2020-08-26 05:00:00,2578.0,2647.0,2493.0,2522.0,147918,Wed,,,1930.06,2039.52,2390.6,2506.1077160818645,nan,nan,nan,nan,nan,,,,2477.0,
2020-08-27 05:00:00,2521.0,2750.0,2517.0,2730.0,111952,Thu,,,1937.29,2059.64,2416.5,2550.886172865492,nan,nan,nan,nan,nan,,,,2422.0,
2020-08-28 05:00:00,2728.0,2744.0,2634.0,2668.0,78962,Fri,,,1942.34,2078.72,2437.2,2574.3089382923936,nan,nan,nan,nan,nan,,,,2630.0,
2020-08-30 05:00:00,2658.0,2679.0,2658.0,2668.0,2786,Sun,,,1947.84,2097.52,2460.6,2593.047150633915,nan,nan,nan,nan,nan,,,,2568.0,
2020-08-31 05:00:00,2667.0,2708.0,2541.0,2698.0,105608,Mon,,,1954.65,2116.3,2480.7,2614.037720507132,nan,nan,nan,nan,nan,,,,2568.0,
2020-09-01 05:00:00,2699.0,2721.0,2566.0,2593.0,118889,Tue,,,1960.7,2132.16,2495.1,2609.8301764057055,nan,BreakDown,2593.0,nan,nan,,,2568.0,,
2020-09-02 05:00:00,2592.0,2660.0,2502.0,2591.0,132412,Wed,,,1967.43,2146.48,2512.85,2606.0641411245642,nan,nan,nan,nan,nan,,2591.0,,2693.0,593.0
2020-09-03 05:00:00,2590.0,2658.0,2558.0,2593.0,86279,Thu,,,1973.9,2160.46,2532.05,2603.4513128996514,nan,nan,nan,nan,nan,,,2593.0,,
2020-09-04 05:00:00,2594.0,2712.0,2552.0,2690.0,87544,Fri,,,1981.37,2177.3,2554.1,2620.761050319721,nan,BreakUp,2690.0,nan,nan,,2690.0,,2693.0,593.0
2020-09-06 05:00:00,2712.0,2716.0,2688.0,2697.0,2669,Sun,,,1989.98,2195.66,2575.85,2636.008840255777,nan,nan,nan,nan,nan,,,2693.0,,
2020-09-07 05:00:00,2698.0,2711.0,2648.0,2705.0,20293,Mon,,,1999.42,2213.06,2590.2,2649.807072204622,nan,nan,nan,nan,nan,2705.0,,,2597.0,4697.0
2020-09-08 05:00:00,2706.0,2729.0,2554.0,2576.0,96600,Tue,,,2007.1,2228.5,2596.0,2635.045657763698,nan,BreakDown,2576.0,nan,nan,,,,2605.0,
2020-09-09 05:00:00,2575.0,2667.0,2544.0,2606.0,106291,Wed,,,2015.62,2245.68,2605.6,2629.236526210959,nan,nan,nan,nan,nan,,,2605.0,,
2020-09-10 05:00:00,2605.0,2610.0,2528.0,2531.0,78511,Thu,,,2022.59,2260.64,2605.8,2609.589220968767,nan,nan,nan,nan,nan,,2531.0,,2706.0,606.0
2020-09-11 05:00:00,2532.0,2561.0,2482.0,2485.0,66947,Fri,,,2028.39,2274.18,2603.7,2584.671376775014,nan,nan,nan,BreakDown,2584.671376775014,,,,,
2020-09-13 05:00:00,2558.0,2600.0,2546.0,2597.0,5590,Sun,,,2035.1,2291.06,2610.1,2587.1371014200113,nan,BreakUp,2597.0,nan,nan,,,,,
2020-09-14 05:00:00,2596.0,2649.0,2533.0,2544.0,81290,Mon,,,2041.95,2307.22,2610.4,2578.5096811360095,nan,BreakDown,2544.0,nan,nan,,,,,
2020-09-15 05:00:00,2543.0,2617.0,2533.0,2605.0,64548,Tue,,,2049.8,2324.82,2614.7,2583.8077449088078,nan,BreakUp,2605.0,nan,nan,,,,,
2020-09-16 05:00:00,2606.0,2633.0,2498.0,2510.0,72898,Wed,,,2056.22,2341.48,2609.3,2569.0461959270465,nan,BreakDown,2510.0,nan,nan,,,,,
2020-09-17 05:00:00,2511.0,2533.0,2334.0,2377.0,135686,Thu,,,2061.44,2355.04,2599.3,2530.6369567416373,nan,nan,nan,nan,nan,,,,,
2020-09-18 05:00:00,2375.0,2485.0,2358.0,2463.0,84640,Fri,,,2067.46,2369.84,2596.35,2517.10956539331,nan,nan,nan,nan,nan,,,,,
2020-09-20 05:00:00,2453.0,2499.0,2453.0,2486.0,4424,Sun,,,2072.95,2383.32,2584.15,2510.887652314648,nan,nan,nan,nan,nan,,,,,
2020-09-21 05:00:00,2485.0,2577.0,2436.0,2539.0,130880,Mon,,,2079.75,2397.16,2577.7,2516.510121851719,nan,BreakUp,2539.0,nan,nan,,,,,
2020-09-22 05:00:00,2540.0,2553.0,2429.0,2442.0,63036,Tue,,,2085.94,2409.26,2566.4,2501.6080974813754,nan,BreakDown,2442.0,nan,nan,,,,,
2020-09-23 05:00:00,2441.0,2755.0,2415.0,2751.0,61235,Wed,,,2094.99,2428.66,2569.05,2551.4864779851005,nan,BreakUp,2751.0,nan,nan,,,,,
2020-09-24 05:00:00,2752.0,2860.0,2712.0,2799.0,81208,Thu,,,2104.92,2447.8,2579.35,2600.9891823880807,nan,nan,nan,BreakUp,2600.9891823880807,,,2706.0,,
2020-09-25 05:00:00,2798.0,2861.0,2745.0,2757.0,70218,Fri,,,2114.5,2464.5,2587.65,2632.191345910465,nan,nan,nan,nan,nan,2757.0,,,2699.0,4799.0
2020-09-27 05:00:00,2780.0,2823.0,2772.0,2801.0,3764,Sun,,,2124.41,2483.44,2598.05,2665.9530767283723,nan,nan,nan,nan,nan,,,,2657.0,
2020-09-28 05:00:00,2800.0,2821.0,2713.0,2781.0,64090,Mon,,,2133.81,2502.44,2602.6,2688.962461382698,nan,nan,nan,nan,nan,,,,2701.0,
2020-09-29 05:00:00,2782.0,2800.0,2514.0,2528.0,100414,Tue,,,2140.57,2515.24,2594.15,2656.7699691061584,nan,BreakDown,2528.0,nan,nan,,,,2681.0,
2020-09-30 05:00:00,2529.0,2629.0,2479.0,2623.0,84100,Wed,,1989.655,2148.48,2524.92,2590.05,2650.0159752849268,nan,nan,nan,nan,nan,,,2681.0,,
2020-10-01 05:00:00,2622.0,2659.0,2517.0,2561.0,84019,Thu,,1993.525,2155.95,2531.9,2589.3,2632.212780227942,nan,nan,nan,nan,nan,,2561.0,,2723.0,623.0
2020-10-02 05:00:00,2562.0,2625.0,2455.0,2528.0,88265,Fri,,1997.135,2162.67,2537.38,2585.4,2611.3702241823535,nan,nan,nan,nan,nan,,,,,
2020-10-04 05:00:00,2576.0,2696.0,2571.0,2668.0,5759,Sun,,2001.195,2171.6,2546.74,2592.25,2622.6961793458827,nan,BreakUp,2668.0,nan,nan,,,,,
2020-10-05 05:00:00,2667.0,2850.0,2640.0,2779.0,98700,Mon,,2005.9,2181.13,2556.4,2606.95,2653.9569434767063,nan,nan,nan,nan,nan,,,2779.0,,
2020-10-06 05:00:00,2780.0,2849.0,2666.0,2699.0,85682,Tue,,2010.12,2189.58,2564.28,2612.05,2662.9655547813654,nan,nan,nan,nan,nan,2699.0,,,2679.0,4779.0
2020-10-07 05:00:00,2698.0,2853.0,2689.0,2767.0,109919,Wed,,2014.465,2199.35,2574.9,2623.2,2683.7724438250925,nan,nan,nan,nan,nan,,,2679.0,,
2020-10-08 05:00:00,2766.0,2835.0,2708.0,2828.0,100188,Thu,,2018.96,2209.69,2587.28,2634.35,2712.617955060074,nan,nan,nan,nan,nan,2828.0,,,2667.0,4767.0
2020-10-09 05:00:00,2827.0,2990.0,2824.0,2944.0,101687,Fri,,2023.9,2221.74,2601.18,2656.05,2758.8943640480597,nan,nan,nan,nan,nan,,,,2728.0,
2020-10-11 05:00:00,3079.0,3125.0,3069.0,3095.0,10897,Sun,,2029.555,2235.92,2617.84,2691.95,2826.1154912384477,nan,nan,nan,nan,nan,,,,2844.0,
2020-10-12 05:00:00,3096.0,3118.0,3014.0,3034.0,86259,Mon,,2035.17,2249.27,2630.16,2720.5,2867.6923929907584,nan,nan,nan,nan,nan,,,,2995.0,
2020-10-13 05:00:00,3033.0,3082.0,2959.0,2986.0,98559,Tue,,2040.54,2262.05,2640.68,2745.5,2891.3539143926073,nan,nan,nan,nan,nan,,,,2934.0,
2020-10-14 05:00:00,2985.0,3000.0,2907.0,2984.0,96981,Wed,,2046.13,2274.6,2652.08,2767.75,2909.883131514086,nan,nan,nan,nan,nan,,,,2886.0,
2020-10-15 05:00:00,2983.0,3098.0,2983.0,3059.0,85738,Thu,,2052.13,2287.63,2662.72,2798.6,2939.706505211269,nan,nan,nan,nan,nan,,,,2884.0,
2020-10-16 05:00:00,3058.0,3140.0,3023.0,3041.0,140797,Fri,,2058.095,2300.88,2673.0,2813.1,2959.965204169015,nan,nan,nan,nan,nan,,,,2959.0,
2020-10-18 05:00:00,3046.0,3091.0,3036.0,3080.0,6705,Sun,,2064.545,2314.82,2685.22,2827.15,2983.9721633352124,nan,nan,nan,nan,nan,,,,2941.0,
2020-10-19 05:00:00,3079.0,3193.0,3060.0,3176.0,81857,Mon,,2071.795,2330.12,2697.98,2848.1,3022.3777306681704,nan,nan,nan,nan,nan,,,,2980.0,
2020-10-20 05:00:00,3175.0,3237.0,3158.0,3191.0,73218,Tue,,2079.23,2346.76,2711.42,2867.6,3056.1021845345367,nan,nan,nan,nan,nan,,,,3076.0,
2020-10-21 05:00:00,3193.0,3294.0,3192.0,3264.0,87990,Wed,,2086.835,2363.92,2724.34,2891.75,3097.6817476276296,nan,nan,nan,nan,nan,,,,3091.0,
2020-10-22 05:00:00,3263.0,3300.0,3196.0,3203.0,58440,Thu,,2093.945,2379.97,2736.86,2925.5,3118.745398102104,nan,nan,nan,nan,nan,,,,3164.0,
2020-10-23 05:00:00,3202.0,3235.0,3132.0,3138.0,48193,Fri,,2100.545,2394.35,2749.18,2951.25,3122.5963184816833,nan,nan,nan,nan,nan,,,,3103.0,
2020-10-25 04:00:00,3159.0,3210.0,3141.0,3197.0,1614,Sun,,2107.34,2409.08,2758.52,2983.05,3137.477054785347,nan,nan,nan,nan,nan,,,,3038.0,
2020-10-26 04:00:00,3198.0,3280.0,3192.0,3245.0,1262930,Mon,,2114.82,2424.39,2770.06,3018.9,3158.981643828278,nan,nan,nan,nan,nan,,,,3097.0,
2020-10-27 04:00:00,3246.0,3333.0,3175.0,3298.0,258570,Tue,,2122.6,2440.09,2782.66,3050.4,3186.7853150626224,nan,nan,nan,nan,nan,,,,3145.0,
2020-10-28 04:00:00,3299.0,3324.0,3266.0,3296.0,62964,Wed,,2130.92,2455.46,2794.62,3076.25,3208.628252050098,nan,nan,nan,nan,nan,,,,3198.0,
2020-10-29 04:00:00,3297.0,3351.0,3157.0,3340.0,96833,Thu,,2138.51,2470.86,2809.56,3108.3,3234.9026016400785,nan,nan,nan,nan,nan,,,,3196.0,
2020-10-30 04:00:00,3339.0,3405.0,3266.0,3399.0,80947,Fri,,2145.745,2486.1,2825.72,3139.9,3267.722081312063,nan,nan,nan,nan,nan,,,3196.0,,
2020-11-01 04:00:00,3385.0,3389.0,3375.0,3382.0,1267,Sun,,2153.465,2500.98,2841.5,3167.6,3290.5776650496505,nan,nan,nan,nan,nan,3382.0,,,3299.0,5399.0
2020-11-02 05:00:00,3381.0,3383.0,3229.0,3234.0,75664,Mon,,2160.385,2514.84,2852.38,3182.1,3279.2621320397207,nan,BreakDown,3234.0,nan,nan,,,,3282.0,
2020-11-03 05:00:00,3235.0,3235.0,3073.0,3108.0,89453,Tue,,2166.405,2528.13,2860.6,3182.75,3245.009705631777,nan,nan,nan,nan,nan,,,3282.0,,
2020-11-04 05:00:00,3107.0,3125.0,3040.0,3100.0,71789,Wed,,2172.685,2540.78,2868.5,3186.05,3216.0077645054216,nan,nan,nan,nan,nan,,3100.0,,3208.0,1108.0
2020-11-05 05:00:00,3101.0,3151.0,2970.0,2977.0,85807,Thu,,2178.455,2552.51,2876.52,3185.6,3168.2062116043376,nan,nan,nan,BreakDown,3168.2062116043376,,,,,
2020-11-06 05:00:00,2975.0,3017.0,2915.0,2942.0,85140,Fri,,2184.52,2564.46,2883.24,3183.5,3122.9649692834705,nan,nan,nan,nan,nan,,,,,
2020-11-08 05:00:00,2908.0,2925.0,2894.0,2915.0,3378,Sun,,2190.875,2575.78,2890.92,3176.3,3081.3719754267768,nan,nan,nan,nan,nan,,,,,
2020-11-09 05:00:00,2916.0,2989.0,2901.0,2965.0,66303,Mon,,2197.35,2587.35,2900.52,3172.5,3058.0975803414217,nan,nan,nan,nan,nan,,,,,
2020-11-10 05:00:00,2966.0,3068.0,2920.0,3035.0,79244,Tue,,2204.355,2600.17,2909.28,3170.25,3053.4780642731375,nan,nan,nan,nan,nan,,,,,
2020-11-11 05:00:00,3036.0,3116.0,2983.0,3110.0,71489,Wed,,2211.915,2613.91,2920.6,3166.95,3064.78245141851,nan,BreakUp,3110.0,nan,nan,,,,,
2020-11-12 05:00:00,3111.0,3125.0,3011.0,3029.0,65222,Thu,,2218.8,2626.95,2929.08,3158.85,3057.625961134808,nan,BreakDown,3029.0,nan,nan,,,,,
2020-11-13 05:00:00,3030.0,3155.0,3025.0,3047.0,66164,Fri,,2225.31,2640.65,2939.82,3148.0,3055.5007689078466,nan,nan,nan,nan,nan,,,,,
2020-11-15 05:00:00,2961.0,2977.0,2948.0,2953.0,7193,Sun,,2231.61,2653.19,2951.34,3135.5,3035.0006151262774,nan,nan,nan,nan,nan,,,,,
2020-11-16 05:00:00,2954.0,2971.0,2793.0,2806.0,94121,Mon,,2237.115,2664.02,2958.2,3118.9,2989.200492101022,nan,nan,nan,nan,nan,,,,,
2020-11-17 05:00:00,2807.0,2846.0,2766.0,2804.0,62801,Tue,,2242.79,2673.94,2964.56,3099.25,2952.160393680818,nan,nan,nan,nan,nan,,,,,
2020-11-18 05:00:00,2805.0,2882.0,2791.0,2834.0,71151,Wed,,2248.81,2683.81,2970.46,3078.7,2928.5283149446545,nan,nan,nan,nan,nan,,,,,
2020-11-19 05:00:00,2832.0,2835.0,2630.0,2726.0,88465,Thu,,2253.82,2692.7,2976.14,3050.1,2888.0226519557236,nan,nan,nan,nan,nan,,,,,
2020-11-20 05:00:00,2727.0,2786.0,2692.0,2762.0,45314,Fri,,2259.31,2702.51,2976.36,3023.4,2862.818121564579,nan,nan,nan,nan,nan,,,,,
2020-11-22 05:00:00,2813.0,2814.0,2785.0,2796.0,4522,Sun,,2265.185,2712.05,2976.3,2996.2,2849.4544972516633,nan,nan,nan,nan,nan,,,,,
2020-11-23 05:00:00,2795.0,2833.0,2750.0,2813.0,86671,Mon,,2271.275,2720.96,2977.42,2966.9,2842.1635978013305,nan,nan,nan,nan,nan,,,,,
2020-11-24 05:00:00,2814.0,2914.0,2796.0,2881.0,223222,Tue,,2277.275,2731.23,2979.02,2941.85,2849.9308782410644,nan,BreakUp,2881.0,nan,nan,,,,,
2020-11-25 05:00:00,2880.0,2999.0,2837.0,2931.0,58547,Wed,,2283.565,2742.23,2982.02,2926.7,2866.144702592852,nan,nan,nan,nan,nan,,,,,
2020-11-26 05:00:00,2930.0,2959.0,2903.0,2944.0,12933,Thu,,2289.275,2752.79,2990.34,2918.5,2881.715762074282,nan,nan,nan,nan,nan,,,2944.0,,
2020-11-27 05:00:00,2943.0,2956.0,2826.0,2847.0,38778,Fri,,2293.93,2759.87,2994.82,2905.85,2874.7726096594256,nan,BreakDown,2847.0,nan,nan,2847.0,,,2844.0,4944.0
2020-11-29 05:00:00,2830.0,2892.0,2823.0,2869.0,5150,Sun,,2299.015,2766.44,3000.98,2900.45,2873.6180877275406,nan,nan,nan,nan,nan,,,2844.0,,
2020-11-30 05:00:00,2868.0,2991.0,2858.0,2955.0,69670,Mon,,2304.785,2773.45,3009.52,2901.1,2889.8944701820324,nan,BreakUp,2955.0,nan,nan,,2955.0,,2969.0,869.0
2020-12-01 05:00:00,2954.0,2961.0,2829.0,2858.0,71733,Tue,,2309.86,2780.03,3013.32,2898.25,2883.515576145626,nan,BreakDown,2858.0,nan,nan,,,2969.0,,
2020-12-02 05:00:00,2859.0,2928.0,2729.0,2741.0,73891,Wed,,2314.465,2784.48,3012.56,2887.05,2855.0124609165005,nan,nan,nan,nan,nan,,2741.0,,2958.0,858.0
2020-12-03 05:00:00,2742.0,2750.0,2483.0,2513.0,124066,Thu,,2318.285,2786.56,3008.84,2860.95,2786.6099687332003,nan,nan,nan,nan,nan,,,,,
2020-12-04 05:00:00,2512.0,2624.0,2463.0,2554.0,73393,Fri,,2322.61,2789.74,3004.58,2833.15,2740.0879749865603,nan,nan,nan,nan,nan,,,,,
2020-12-06 05:00:00,2469.0,2485.0,2452.0,2471.0,9988,Sun,,2325.935,2792.36,2997.44,2805.25,2686.270379989249,nan,nan,nan,nan,nan,,,,,
2020-12-07 05:00:00,2472.0,2476.0,2389.0,2464.0,99191,Mon,,2328.95,2794.51,2987.84,2776.1,2641.8163039913993,nan,nan,nan,nan,nan,,,,,
2020-12-08 05:00:00,2463.0,2486.0,2377.0,2461.0,87190,Tue,,2331.93,2796.5,2975.16,2751.5,2605.6530431931196,nan,nan,nan,nan,nan,,,,,
2020-12-09 05:00:00,2460.0,2527.0,2420.0,2421.0,87901,Wed,,2333.835,2796.53,2962.9,2732.25,2568.7224345544955,nan,nan,nan,nan,nan,,,,,
2020-12-10 05:00:00,2420.0,2598.0,2391.0,2564.0,98383,Thu,,2336.98,2797.57,2954.46,2720.25,2567.7779476435967,nan,nan,nan,nan,nan,,,,,
2020-12-11 05:00:00,2563.0,2631.0,2532.0,2600.0,87032,Fri,,2339.88,2799.43,2946.78,2708.55,2574.2223581148774,nan,BreakUp,2600.0,nan,nan,,,,,
2020-12-13 05:00:00,2663.0,2677.0,2651.0,2675.0,5110,Sun,,2343.5,2800.91,2939.1,2706.0,2594.377886491902,nan,nan,nan,nan,nan,,,,,
2020-12-14 05:00:00,2674.0,2707.0,2612.0,2683.0,75206,Mon,,2347.625,2802.47,2931.94,2702.05,2612.1023091935213,nan,nan,nan,nan,nan,,,,,
2020-12-15 05:00:00,2682.0,2693.0,2595.0,2666.0,69702,Tue,,2351.68,2804.44,2923.66,2695.55,2622.881847354817,nan,nan,nan,nan,nan,,,,,
2020-12-16 05:00:00,2665.0,2712.0,2618.0,2707.0,66551,Wed,,2355.62,2806.13,2914.28,2690.25,2639.7054778838537,nan,nan,nan,nan,nan,,,,,
2020-12-17 05:00:00,2708.0,2722.0,2606.0,2659.0,77035,Thu,,2359.045,2807.53,2903.64,2679.15,2643.564382307083,nan,nan,nan,nan,nan,,,2659.0,,
2020-12-18 05:00:00,2658.0,2712.0,2644.0,2694.0,63220,Fri,,2363.06,2808.29,2892.24,2667.3,2653.6515058456666,nan,nan,nan,nan,nan,2694.0,,,2559.0,4659.0
2020-12-20 05:00:00,2711.0,2712.0,2681.0,2685.0,2892,Sun,,2366.68,2809.37,2881.88,2654.35,2659.9212046765333,nan,nan,nan,BreakUp,2659.9212046765333,,,,2594.0,
2020-12-21 05:00:00,2684.0,2703.0,2627.0,2690.0,56552,Mon,,2370.555,2811.05,2872.92,2646.5,2665.936963741227,nan,nan,nan,nan,nan,,,,2585.0,
2020-12-22 05:00:00,2691.0,2779.0,2675.0,2758.0,58973,Tue,,2374.31,2811.33,2864.14,2640.95,2684.3495709929816,nan,nan,nan,nan,nan,,,,2590.0,
2020-12-23 05:00:00,2757.0,2768.0,2554.0,2575.0,55226,Wed,,2376.37,2810.4,2850.74,2621.95,2662.4796567943854,nan,BreakDown,2575.0,nan,nan,,,,2658.0,
2020-12-24 05:00:00,2574.0,2616.0,2507.0,2524.0,66561,Thu,,2378.4,2808.96,2835.26,2605.25,2634.7837254355086,nan,nan,nan,nan,nan,,,2658.0,,
2020-12-27 05:00:00,2328.0,2343.0,2279.0,2319.0,54570,Sun,,2379.91,2805.17,2815.72,2584.15,2571.626980348407,nan,nan,nan,BreakDown,2571.626980348407,,2319.0,,2624.0,524.0
2020-12-28 05:00:00,2318.0,2365.0,2263.0,2340.0,151210,Mon,,2381.67,2802.64,2795.72,2575.5,2525.301584278726,nan,nan,nan,nan,nan,,,,,
2020-12-29 05:00:00,2341.0,2484.0,2304.0,2409.0,69730,Tue,,2384.125,2800.82,2775.92,2568.25,2502.041267422981,nan,nan,nan,nan,nan,,,,,
2020-12-30 05:00:00,2410.0,2470.0,2386.0,2433.0,42987,Wed,,2386.56,2799.22,2756.94,2566.35,2488.233013938385,nan,nan,nan,nan,nan,,,,,
2020-12-31 05:00:00,2434.0,2545.0,2429.0,2542.0,52697,Thu,,2389.555,2797.74,2743.1,2570.25,2498.986411150708,nan,BreakUp,2542.0,nan,nan,,,,,
2021-01-03 05:00:00,2625.0,2638.0,2609.0,2629.0,5928,Sun,,2393.52,2797.06,2733.52,2578.65,2524.9891289205666,nan,nan,nan,nan,nan,,,,,
2021-01-04 05:00:00,2630.0,2662.0,2562.0,2613.0,57135,Mon,,2397.78,2796.14,2723.78,2588.25,2542.5913031364535,nan,nan,nan,nan,nan,,,2624.0,,
2021-01-05 05:00:00,2614.0,2721.0,2613.0,2664.0,71102,Tue,,2402.06,2797.02,2717.52,2593.25,2566.873042509163,nan,nan,nan,nan,nan,2664.0,,,2513.0,4613.0
2021-01-06 05:00:00,2665.0,2757.0,2600.0,2714.0,68901,Wed,,2406.86,2798.1,2712.96,2598.95,2596.298434007331,nan,nan,nan,nan,nan,,,,2564.0,
2021-01-07 05:00:00,2713.0,2741.0,2653.0,2678.0,66281,Thu,,2411.08,2799.57,2708.22,2599.1,2612.6387472058645,nan,nan,nan,BreakUp,2612.6387472058645,,,,2614.0,
2021-01-08 05:00:00,2679.0,2711.0,2618.0,2682.0,68931,Fri,,2414.965,2801.54,2702.56,2599.05,2626.5109977646916,nan,nan,nan,nan,nan,,,,2578.0,
2021-01-10 05:00:00,2601.0,2626.0,2592.0,2615.0,3972,Sun,,2418.41,2801.72,2694.16,2596.5,2624.208798211753,nan,BreakDown,2615.0,nan,nan,,,,2582.0,
2021-01-11 05:00:00,2616.0,2791.0,2575.0,2778.0,78377,Mon,,2423.005,2804.06,2687.52,2600.05,2654.9670385694026,nan,BreakUp,2778.0,nan,nan,,,,2515.0,
2021-01-12 05:00:00,2779.0,2865.0,2693.0,2713.0,94529,Tue,,2427.47,2805.14,2681.2,2602.75,2666.573630855522,nan,nan,nan,nan,nan,,,,2678.0,
2021-01-13 05:00:00,2712.0,2796.0,2687.0,2732.0,78045,Wed,,2431.79,2807.36,2674.9,2604.65,2679.658904684418,nan,nan,nan,nan,nan,,,,2613.0,
2021-01-14 05:00:00,2731.0,2761.0,2629.0,2647.0,77465,Thu,,2435.75,2810.06,2668.78,2602.75,2673.1271237475344,nan,BreakDown,2647.0,nan,nan,,,,2632.0,
2021-01-15 05:00:00,2648.0,2766.0,2618.0,2723.0,68214,Fri,,2440.06,2812.66,2667.12,2604.4,2683.1016989980276,nan,BreakUp,2723.0,nan,nan,,,2632.0,,
2021-01-17 05:00:00,2624.0,2636.0,2617.0,2627.0,5851,Sun,,2443.51,2814.07,2663.58,2597.85,2671.881359198422,nan,BreakDown,2627.0,nan,nan,2627.0,,,2623.0,4723.0
2021-01-18 05:00:00,2626.0,2647.0,2565.0,2632.0,32594,Mon,,2447.375,2815.0,2659.54,2600.7,2663.905087358738,nan,nan,nan,nan,nan,,,2623.0,,
2021-01-19 05:00:00,2633.0,2648.0,2510.0,2544.0,76655,Tue,,2450.98,2816.02,2655.9,2601.7,2639.9240698869908,nan,nan,nan,nan,nan,,2544.0,,2732.0,632.0
2021-01-20 05:00:00,2545.0,2554.0,2458.0,2534.0,66054,Wed,,2454.42,2813.85,2651.34,2612.45,2618.739255909593,nan,nan,nan,nan,nan,,,,,
2021-01-21 05:00:00,2533.0,2537.0,2461.0,2489.0,51143,Thu,,2457.835,2810.75,2645.2,2619.9,2592.7914047276745,nan,nan,nan,BreakDown,2592.7914047276745,,,,,
2021-01-22 05:00:00,2490.0,2490.0,2424.0,2455.0,36996,Fri,,2461.115,2807.73,2638.04,2622.2,2565.2331237821395,nan,nan,nan,nan,nan,,,,,
2021-01-24 05:00:00,2533.0,2534.0,2514.0,2520.0,5083,Sun,,2464.665,2804.92,2630.82,2626.55,2556.186499025712,nan,nan,nan,nan,nan,,,,,
2021-01-25 05:00:00,2521.0,2607.0,2496.0,2598.0,60341,Mon,,2468.45,2803.09,2624.16,2629.35,2564.5491992205693,nan,BreakUp,2598.0,nan,nan,,,,,
2021-01-26 05:00:00,2599.0,2659.0,2589.0,2623.0,84288,Tue,,2472.305,2804.04,2617.74,2629.05,2576.2393593764555,nan,nan,nan,nan,nan,,,,,
2021-01-27 05:00:00,2622.0,2739.0,2620.0,2688.0,72558,Wed,,2476.585,2804.69,2614.56,2632.8,2598.5914875011645,nan,nan,nan,nan,nan,,,,,
2021-01-28 05:00:00,2689.0,2700.0,2593.0,2685.0,71210,Thu,,2480.94,2805.93,2610.88,2633.85,2615.8731900009316,nan,nan,nan,nan,nan,,,2732.0,,
2021-01-29 05:00:00,2686.0,2708.0,2555.0,2557.0,57992,Fri,,2484.445,2806.22,2602.92,2626.0,2604.0985520007453,nan,BreakDown,2557.0,nan,nan,2557.0,,,2585.0,4685.0
2021-01-31 05:00:00,2730.0,2748.0,2713.0,2725.0,5553,Sun,,2489.195,2806.79,2600.26,2628.35,2628.2788416005965,nan,BreakUp,2725.0,nan,nan,,,2585.0,,
2021-02-01 05:00:00,2724.0,2860.0,2713.0,2838.0,98319,Mon,,2494.255,2807.38,2602.2,2636.15,2670.2230732804774,nan,nan,nan,BreakUp,2670.2230732804774,2838.0,,,2625.0,4725.0
2021-02-02 05:00:00,2840.0,2987.0,2797.0,2808.0,98733,Tue,,2499.025,2808.47,2608.1,2645.8,2697.778458624382,nan,nan,nan,nan,nan,,,,2738.0,
2021-02-03 05:00:00,2810.0,2879.0,2744.0,2770.0,74245,Wed,,2503.925,2808.5,2612.42,2645.4,2712.2227668995056,nan,nan,nan,nan,nan,,,,2708.0,
2021-02-04 05:00:00,2771.0,2960.0,2732.0,2956.0,78870,Thu,,2509.735,2809.78,2622.12,2657.55,2760.9782135196047,nan,nan,nan,nan,nan,,,,2670.0,
